{'exp_name': 'default', 'display': False, 'restore_fp': 'results/sacred/77/models', 'save_rate': 10, 'scenario_name': 'ultimate_frisbee', 'num_episodes': 50000, 'max_episode_len': 10000, 'good_policy': 'matd3', 'adv_policy': 'matd3', 'lr': 0.01, 'gamma': 0.95, 'batch_size': 1024, 'num_layers': 2, 'num_units': 64, 'update_rate': 100, 'critic_zero_if_done': False, 'buff_size': 100000.0, 'tau': 0.01, 'hard_max': False, 'priori_replay': False, 'alpha': 0.6, 'beta': 0.5, 'use_target_action': True, 'policy_update_rate': 1, 'critic_action_noise_stddev': 0.0, 'action_noise_clip': 0.5, 'entropy_coeff': 0.05, 'num_atoms': 51, 'min_val': -400, 'max_val': 0, 'seed': 278291070}
C:\Users\camta\miniconda3\lib\site-packages\keras\optimizers\optimizer_v2\adam.py:110: UserWarning: The `lr` argument is deprecated, use `learning_rate` instead.
  super(Adam, self).__init__(name, **kwargs)
Using good policy matd3 and adv policy matd3
78
Loading previous state...
Starting iterations...
C:\Users\camta\miniconda3\lib\site-packages\numpy\core\fromnumeric.py:3432: RuntimeWarning: Mean of empty slice.
  return _methods._mean(a, axis=axis, dtype=dtype,
C:\Users\camta\miniconda3\lib\site-packages\numpy\core\_methods.py:190: RuntimeWarning: invalid value encountered in double_scalars
  ret = ret.dtype.type(ret / rcount)
steps: 86, episodes: 10, mean episode reward: -60.0, agent episode reward: [-990.5555555555555, -990.5555555555555, -990.5555555555555, -990.5555555555555, -990.5555555555555, -990.5555555555555, -990.5555555555555, 962.2222222222222, 1006.1111111111111, 1009.4444444444445, 962.2222222222222, 962.2222222222222, 1009.4444444444445, 962.2222222222222], time: 3.949
steps: 215, episodes: 20, mean episode reward: -94.11111111111111, agent episode reward: [-988.1111111111111, -988.1111111111111, -988.1111111111111, -994.7777777777778, -988.1111111111111, -991.4444444444445, -993.1111111111111, 952.4444444444445, 1004.1111111111111, 1011.8888888888889, 952.4444444444445, 952.4444444444445, 1011.8888888888889, 952.4444444444445], time: 2.273
steps: 342, episodes: 30, mean episode reward: -80.0, agent episode reward: [-987.7777777777778, -987.7777777777778, -987.7777777777778, -989.4444444444445, -987.7777777777778, -987.7777777777778, -987.7777777777778, 951.1111111111111, 1007.2222222222222, 1012.2222222222222, 951.1111111111111, 951.1111111111111, 1012.2222222222222, 951.1111111111111], time: 2.699
steps: 489, episodes: 40, mean episode reward: -98.77777777777777, agent episode reward: [-986.2222222222222, -986.2222222222222, -986.2222222222222, -993.4444444444445, -986.2222222222222, -990.1111111111111, -991.2222222222222, 944.8888888888889, 1013.7777777777778, 1013.7777777777778, 944.8888888888889, 944.8888888888889, 1013.7777777777778, 944.8888888888889], time: 2.726
steps: 633, episodes: 50, mean episode reward: -104.66666666666667, agent episode reward: [-985.3333333333334, -985.3333333333334, -985.3333333333334, -992.5555555555555, -985.3333333333334, -988.1111111111111, -992.0, 941.3333333333334, 1014.6666666666666, 1014.6666666666666, 941.3333333333334, 941.3333333333334, 1014.6666666666666, 941.3333333333334], time: 2.733
steps: 722, episodes: 60, mean episode reward: -51.77777777777778, agent episode reward: [-992.6666666666666, -992.6666666666666, -992.6666666666666, -995.4444444444445, -992.6666666666666, -994.3333333333334, -994.3333333333334, 970.6666666666666, 1005.6666666666666, 1007.3333333333334, 970.6666666666666, 970.6666666666666, 1007.3333333333334, 970.6666666666666], time: 1.883
steps: 870, episodes: 70, mean episode reward: -117.33333333333333, agent episode reward: [-983.7777777777778, -983.7777777777778, -983.7777777777778, -992.6666666666666, -983.7777777777778, -987.6666666666666, -986.5555555555555, 935.1111111111111, 1011.7777777777778, 1016.2222222222222, 935.1111111111111, 935.1111111111111, 1016.2222222222222, 935.1111111111111], time: 2.562
steps: 949, episodes: 80, mean episode reward: -65.22222222222223, agent episode reward: [-991.4444444444445, -991.4444444444445, -991.4444444444445, -995.8888888888889, -991.4444444444445, -992.5555555555555, -993.1111111111111, 965.7777777777778, 1001.8888888888889, 1008.5555555555555, 965.7777777777778, 965.7777777777778, 1008.5555555555555, 965.7777777777778], time: 1.97
steps: 1017, episodes: 90, mean episode reward: -44.0, agent episode reward: [-992.6666666666666, -992.6666666666666, -992.6666666666666, -992.6666666666666, -992.6666666666666, -992.6666666666666, -992.6666666666666, 970.6666666666666, 1007.3333333333334, 1007.3333333333334, 970.6666666666666, 970.6666666666666, 1007.3333333333334, 970.6666666666666], time: 1.612
steps: 1133, episodes: 100, mean episode reward: -80.88888888888889, agent episode reward: [-988.5555555555555, -988.5555555555555, -988.5555555555555, -994.1111111111111, -988.5555555555555, -991.8888888888889, -991.8888888888889, 954.2222222222222, 1011.4444444444445, 1011.4444444444445, 954.2222222222222, 954.2222222222222, 1011.4444444444445, 954.2222222222222], time: 2.426
steps: 1223, episodes: 110, mean episode reward: -80.88888888888889, agent episode reward: [-990.2222222222222, -990.2222222222222, -990.2222222222222, -996.8888888888889, -990.2222222222222, -993.0, -995.2222222222222, 960.8888888888889, 1002.0, 1009.7777777777778, 960.8888888888889, 960.8888888888889, 1009.7777777777778, 960.8888888888889], time: 1.944
steps: 1334, episodes: 120, mean episode reward: -81.55555555555556, agent episode reward: [-987.8888888888889, -987.8888888888889, -987.8888888888889, -990.6666666666666, -987.8888888888889, -989.5555555555555, -990.1111111111111, 951.5555555555555, 1009.8888888888889, 1012.1111111111111, 951.5555555555555, 951.5555555555555, 1012.1111111111111, 951.5555555555555], time: 2.013
steps: 1455, episodes: 130, mean episode reward: -83.0, agent episode reward: [-988.1111111111111, -988.1111111111111, -988.1111111111111, -994.2222222222222, -988.1111111111111, -991.4444444444445, -990.3333333333334, 952.4444444444445, 1011.8888888888889, 1011.8888888888889, 952.4444444444445, 952.4444444444445, 1011.8888888888889, 952.4444444444445], time: 2.461
steps: 1572, episodes: 140, mean episode reward: -90.55555555555556, agent episode reward: [-987.2222222222222, -987.2222222222222, -987.2222222222222, -993.3333333333334, -987.2222222222222, -991.6666666666666, -990.5555555555555, 948.8888888888889, 1012.7777777777778, 1012.7777777777778, 948.8888888888889, 948.8888888888889, 1012.7777777777778, 948.8888888888889], time: 2.204
steps: 1680, episodes: 150, mean episode reward: -74.44444444444444, agent episode reward: [-990.0, -990.0, -990.0, -994.4444444444445, -990.0, -991.6666666666666, -992.7777777777778, 960.0, 1004.4444444444445, 1010.0, 960.0, 960.0, 1010.0, 960.0], time: 2.303
steps: 1804, episodes: 160, mean episode reward: -96.11111111111111, agent episode reward: [-988.3333333333334, -988.3333333333334, -988.3333333333334, -993.8888888888889, -988.3333333333334, -992.2222222222222, -992.7777777777778, 953.3333333333334, 999.4444444444445, 1011.6666666666666, 953.3333333333334, 953.3333333333334, 1011.6666666666666, 953.3333333333334], time: 2.279
steps: 1904, episodes: 170, mean episode reward: -71.44444444444444, agent episode reward: [-989.1111111111111, -989.1111111111111, -989.1111111111111, -991.3333333333334, -989.1111111111111, -989.6666666666666, -989.1111111111111, 956.4444444444445, 1007.5555555555555, 1010.8888888888889, 956.4444444444445, 956.4444444444445, 1010.8888888888889, 956.4444444444445], time: 2.16
steps: 1979, episodes: 180, mean episode reward: -43.22222222222222, agent episode reward: [-994.0, -994.0, -994.0, -995.1111111111111, -994.0, -994.5555555555555, -994.0, 976.0, 1000.4444444444445, 1006.0, 976.0, 976.0, 1006.0, 976.0], time: 1.784
steps: 2122, episodes: 190, mean episode reward: -99.66666666666667, agent episode reward: [-986.4444444444445, -986.4444444444445, -986.4444444444445, -992.0, -986.4444444444445, -988.1111111111111, -989.7777777777778, 945.7777777777778, 1005.7777777777778, 1013.5555555555555, 945.7777777777778, 945.7777777777778, 1013.5555555555555, 945.7777777777778], time: 2.438
steps: 2275, episodes: 200, mean episode reward: -122.33333333333333, agent episode reward: [-983.2222222222222, -983.2222222222222, -983.2222222222222, -990.4444444444445, -983.2222222222222, -984.8888888888889, -984.8888888888889, 932.8888888888889, 1005.6666666666666, 1016.7777777777778, 932.8888888888889, 932.8888888888889, 1016.7777777777778, 932.8888888888889], time: 2.803
steps: 2390, episodes: 210, mean episode reward: -78.11111111111111, agent episode reward: [-987.4444444444445, -987.4444444444445, -987.4444444444445, -989.6666666666666, -987.4444444444445, -988.0, -987.4444444444445, 949.7777777777778, 1012.5555555555555, 1012.5555555555555, 949.7777777777778, 949.7777777777778, 1012.5555555555555, 949.7777777777778], time: 2.185
steps: 2509, episodes: 220, mean episode reward: -74.44444444444444, agent episode reward: [-988.8888888888889, -988.8888888888889, -988.8888888888889, -992.2222222222222, -988.8888888888889, -988.8888888888889, -989.4444444444445, 955.5555555555555, 1007.2222222222222, 1011.1111111111111, 955.5555555555555, 955.5555555555555, 1011.1111111111111, 955.5555555555555], time: 2.498
